Title;J90
Description;Dataset proposed in the paper Kolisch, R. and A. Sprecher (1996): PSPLIB - A project scheduling library, European Journal of Operational Research, Vol. 96,pp. 205--216.
Number;480
Format;sm
ID;Ref1;Ref2;Ref3;LB value;LB ref;LB time;UB value;UB ref;UB time;OPT value;OPT ref;OPT time;CPM;Sum PT;# Act;CNC;OS;SP/I2;AD/I3;LA/I4;I5;TF/I6;# RR;RF/RR;RU/RR;RS/RR;RC/RR;# NR;RF/NR;RU/NR;RS/NR;RC/NR;# Modes
251;j9026_1.sm;0;0;90;CPM;0;90;1;2;90;1;2;90;518;90;1,778;0,284;0,146;0,437;0,009;0,824;0,229;4;0,753;3,011;0,504;0,123;0;0,000;0,000;0,000;0,000;1,000
252;j9026_2.sm;0;0;85;CPM;0;85;6;84110;85;6;84110;85;532;90;1,778;0,313;0,135;0,263;0,017;0,780;0,202;4;0,753;3,011;0,505;0,156;0;0,000;0,000;0,000;0,000;1,000
253;j9026_3.sm;0;0;80;CPM;0;80;1;0;80;1;0;80;466;90;1,778;0,297;0,135;0,276;0,017;0,788;0,176;4;0,753;3,011;0,507;0,143;0;0,000;0,000;0,000;0,000;1,000
254;j9026_4.sm;0;0;97;8;103650;97;3;10000;97;8;103650;96;546;90;1,778;0,313;0,157;0,243;0,017;0,765;0,270;4;0,753;3,011;0,509;0,178;0;0,000;0,000;0,000;0,000;1,000
255;j9026_5.sm;0;0;85;4;0;85;3;12000;85;4;0;82;483;90;1,778;0,299;0,135;0,318;0,015;0,823;0,171;4;0,753;3,011;0,506;0,178;0;0,000;0,000;0,000;0,000;1,000
256;j9026_6.sm;0;0;108;CPM;0;108;1;2;108;1;2;108;523;90;1,778;0,306;0,157;0,457;0,019;0,838;0,236;4;0,753;3,011;0,504;0,134;0;0,000;0,000;0,000;0,000;1,000
257;j9026_7.sm;0;0;82;CPM;0;82;3;10000;82;8;600;82;467;90;1,778;0,293;0,146;0,283;0,013;0,764;0,234;4;0,753;3,011;0,508;0,163;0;0,000;0,000;0,000;0,000;1,000
258;j9026_8.sm;0;0;82;CPM;0;82;8;17570;82;8;17570;82;532;90;1,778;0,320;0,146;0,326;0,015;0,815;0,198;4;0,753;3,011;0,506;0,145;0;0,000;0,000;0,000;0,000;1,000
259;j9026_9.sm;0;0;87;CPM;0;87;1;585;87;1;585;87;492;90;1,778;0,294;0,146;0,326;0,013;0,813;0,211;4;0,753;3,011;0,506;0,161;0;0,000;0,000;0,000;0,000;1,000
260;j9026_10.sm;0;0;92;CPM;0;92;1;1;92;1;1;92;461;90;1,778;0,307;0,146;0,423;0,016;0,822;0,265;4;0,753;3,011;0,500;0,126;0;0,000;0,000;0,000;0,000;1,000
261;j9027_1.sm;0;0;96;CPM;0;96;1;0;96;1;0;96;483;90;1,778;0,321;0,169;0,285;0,020;0,795;0,272;4;0,753;3,011;0,704;0,146;0;0,000;0,000;0,000;0,000;1,000
262;j9027_2.sm;0;0;81;CPM;0;81;1;1;81;1;1;81;544;90;1,778;0,271;0,146;0,403;0,018;0,804;0,310;4;0,753;3,011;0,699;0,107;0;0,000;0,000;0,000;0,000;1,000
263;j9027_3.sm;0;0;91;CPM;0;91;1;0;91;1;0;91;484;90;1,778;0,299;0,180;0,282;0,017;0,721;0,340;4;0,753;3,011;0,701;0,146;0;0,000;0,000;0,000;0,000;1,000
264;j9027_4.sm;0;0;79;CPM;0;79;1;1;79;1;1;79;508;90;1,778;0,303;0,157;0,357;0,011;0,792;0,263;4;0,753;3,011;0,697;0,112;0;0,000;0,000;0,000;0,000;1,000
265;j9027_5.sm;0;0;99;CPM;0;99;1;1;99;1;1;99;489;90;1,778;0,326;0,157;0,314;0,015;0,777;0,230;4;0,753;3,011;0,699;0,119;0;0,000;0,000;0,000;0,000;1,000
266;j9027_6.sm;0;0;87;CPM;0;87;1;0;87;1;0;87;506;90;1,778;0,304;0,157;0,371;0,006;0,790;0,286;4;0,753;3,011;0,701;0,113;0;0,000;0,000;0,000;0,000;1,000
267;j9027_7.sm;0;0;73;CPM;0;73;1;2;73;1;2;73;458;90;1,778;0,287;0,135;0,247;0,024;0,793;0,208;4;0,753;3,011;0,702;0,111;0;0,000;0,000;0,000;0,000;1,000
268;j9027_8.sm;0;0;72;CPM;0;72;1;2;72;1;2;72;448;90;1,778;0,269;0,135;0,415;0,010;0,809;0,253;4;0,753;3,011;0,702;0,097;0;0,000;0,000;0,000;0,000;1,000
269;j9027_9.sm;0;0;84;CPM;0;84;1;1;84;1;1;84;546;90;1,778;0,298;0,146;0,403;0,018;0,811;0,227;4;0,753;3,011;0,703;0,106;0;0,000;0,000;0,000;0,000;1,000
270;j9027_10.sm;0;0;97;CPM;0;97;1;0;97;1;0;97;507;90;1,778;0,306;0,157;0,357;0,006;0,774;0,224;4;0,753;3,011;0,702;0,123;0;0,000;0,000;0,000;0,000;1,000
271;j9028_1.sm;0;0;80;CPM;0;80;1;0;80;1;0;80;490;90;1,778;0,291;0,135;0,330;0,017;0,801;0,177;4;0,753;3,011;1,000;0,078;0;0,000;0,000;0,000;0,000;1,000
272;j9028_2.sm;0;0;76;CPM;0;76;1;0;76;1;0;76;480;90;1,778;0,290;0,146;0,348;0,006;0,777;0,231;4;0,753;3,011;1,000;0,082;0;0,000;0,000;0,000;0,000;1,000
273;j9028_3.sm;0;0;86;CPM;0;86;1;0;86;1;0;86;495;90;1,778;0,280;0,157;0,243;0,013;0,737;0,291;4;0,753;3,011;1,000;0,104;0;0,000;0,000;0,000;0,000;1,000
274;j9028_4.sm;0;0;78;CPM;0;78;1;0;78;1;0;78;500;90;1,778;0,301;0,135;0,288;0,009;0,802;0,228;4;0,753;3,011;1,000;0,099;0;0,000;0,000;0,000;0,000;1,000
275;j9028_5.sm;0;0;88;CPM;0;88;1;0;88;1;0;88;511;90;1,778;0,288;0,146;0,354;0,017;0,799;0,274;4;0,753;3,011;1,000;0,084;0;0,000;0,000;0,000;0,000;1,000
276;j9028_6.sm;0;0;102;CPM;0;102;1;1;102;1;1;102;528;90;1,778;0,342;0,157;0,243;0,013;0,767;0,181;4;0,753;3,011;1,000;0,090;0;0,000;0,000;0,000;0,000;1,000
277;j9028_7.sm;0;0;97;CPM;0;97;1;0;97;1;0;97;496;90;1,778;0,319;0,157;0,300;0,012;0,771;0,266;4;0,753;3,011;1,000;0,099;0;0,000;0,000;0,000;0,000;1,000
278;j9028_8.sm;0;0;110;CPM;0;110;1;0;110;1;0;110;485;90;1,778;0,337;0,202;0,347;0,013;0,743;0,327;4;0,753;3,011;1,000;0,124;0;0,000;0,000;0,000;0,000;1,000
279;j9028_9.sm;0;0;120;CPM;0;120;1;0;120;1;0;120;470;90;1,778;0,351;0,202;0,284;0,010;0,687;0,335;4;0,753;3,011;1,000;0,102;0;0,000;0,000;0,000;0,000;1,000
280;j9028_10.sm;0;0;68;CPM;0;68;1;0;68;1;0;68;442;90;1,778;0,256;0,124;0,392;0,020;0,826;0,255;4;0,753;3,011;1,000;0,078;0;0,000;0,000;0,000;0,000;1,000
281;j9029_1.sm;0;0;125;8;0;135;3;12000;0;0;0;96;445;90;1,778;0,330;0,157;0,400;0,015;0,828;0,214;4;1,000;4,000;0,202;0,249;0;0,000;0,000;0,000;0,000;1,000
282;j9029_2.sm;0;0;123;8;0;126;3;12000;0;0;0;76;495;90;1,778;0,316;0,135;0,289;0,016;0,781;0,155;4;1,000;4,000;0,199;0,216;0;0,000;0,000;0,000;0,000;1,000
283;j9029_3.sm;0;0;136;5;0;144;3;12000;0;0;0;87;489;90;1,778;0,316;0,146;0,346;0,018;0,803;0,249;4;1,000;4,000;0,196;0,252;0;0,000;0,000;0,000;0,000;1,000
284;j9029_4.sm;0;0;141;8;0;149;3;12000;0;0;0;87;480;90;1,778;0,333;0,169;0,285;0,011;0,762;0,276;4;1,000;4,000;0,202;0,261;0;0,000;0,000;0,000;0,000;1,000
285;j9029_5.sm;0;0;117;6;3600010;121;3;12000;0;0;0;96;487;90;1,778;0,324;0,157;0,386;0,009;0,791;0,264;4;1,000;4,000;0,202;0,210;0;0,000;0,000;0,000;0,000;1,000
286;j9029_6.sm;0;0;116;6;3600010;123;3;12000;0;0;0;77;513;90;1,778;0,277;0,135;0,234;0,011;0,757;0,239;4;1,000;4,000;0,204;0,208;0;0,000;0,000;0,000;0,000;1,000
287;j9029_7.sm;0;0;160;6;3600020;169;3;102000;0;0;0;103;514;90;1,778;0,289;0,157;0,257;0,017;0,741;0,293;4;1,000;4,000;0,199;0,274;0;0,000;0,000;0,000;0,000;1,000
288;j9029_8.sm;0;0;145;6;3600010;154;3;13000;0;0;0;93;520;90;1,778;0,335;0,180;0,475;0,011;0,797;0,330;4;1,000;4,000;0,200;0,250;0;0,000;0,000;0,000;0,000;1,000
289;j9029_9.sm;0;0;120;6;3600010;127;3;13000;0;0;0;81;475;90;1,778;0,285;0,124;0,315;0,011;0,801;0,156;4;1,000;4,000;0,201;0,228;0;0,000;0,000;0,000;0,000;1,000
290;j9029_10.sm;0;0;118;5;0;125;3;12000;0;0;0;81;493;90;1,778;0,317;0,169;0,332;0,011;0,757;0,255;4;1,000;4,000;0,202;0,212;0;0,000;0,000;0,000;0,000;1,000
291;j9030_1.sm;0;0;102;CPM;0;102;1;1;102;1;1;102;500;90;1,778;0,274;0,146;0,383;0,010;0,769;0,302;4;1,000;4,000;0,502;0,122;0;0,000;0,000;0,000;0,000;1,000
292;j9030_2.sm;0;0;76;CPM;0;76;1;1;76;1;1;76;441;90;1,778;0,289;0,135;0,358;0,011;0,806;0,205;4;1,000;4,000;0,503;0,115;0;0,000;0,000;0,000;0,000;1,000
293;j9030_3.sm;0;0;102;CPM;0;102;1;1;102;1;1;102;480;90;1,778;0,338;0,191;0,353;0,014;0,765;0,309;4;1,000;4,000;0,505;0,152;0;0,000;0,000;0,000;0,000;1,000
294;j9030_4.sm;0;0;104;CPM;0;104;1;1;104;1;1;104;518;90;1,778;0,321;0,191;0,309;0,014;0,747;0,365;4;1,000;4,000;0,507;0,146;0;0,000;0,000;0,000;0,000;1,000
295;j9030_5.sm;0;0;83;CPM;0;83;3;10000;0;0;0;83;455;90;1,778;0,304;0,146;0,269;0,015;0,773;0,210;4;1,000;4,000;0,504;0,149;0;0,000;0,000;0,000;0,000;1,000
296;j9030_6.sm;0;0;90;CPM;0;90;1;1;90;1;1;90;515;90;1,778;0,331;0,146;0,289;0,016;0,785;0,231;4;1,000;4,000;0,500;0,116;0;0,000;0,000;0,000;0,000;1,000
297;j9030_7.sm;0;0;84;CPM;0;84;3;10000;0;0;0;84;507;90;1,778;0,302;0,135;0,330;0,014;0,795;0,188;4;1,000;4,000;0,504;0,129;0;0,000;0,000;0,000;0,000;1,000
298;j9030_8.sm;0;0;82;CPM;0;82;1;3;82;1;3;82;536;90;1,778;0,316;0,146;0,368;0,014;0,826;0,180;4;1,000;4,000;0,502;0,110;0;0,000;0,000;0,000;0,000;1,000
299;j9030_9.sm;0;0;91;5;0;94;3;12000;0;0;0;82;538;90;1,778;0,306;0,146;0,257;0,010;0,773;0,218;4;1,000;4,000;0,502;0,135;0;0,000;0,000;0,000;0,000;1,000
300;j9030_10.sm;0;0;90;CPM;0;90;1;1;90;1;1;90;479;90;1,778;0,333;0,169;0,326;0,010;0,768;0,267;4;1,000;4,000;0,507;0,143;0;0,000;0,000;0,000;0,000;1,000
301;j9031_1.sm;0;0;79;CPM;0;79;1;1;79;1;1;79;471;90;1,778;0,310;0,146;0,346;0,015;0,793;0,254;4;1,000;4,000;0,701;0,097;0;0,000;0,000;0,000;0,000;1,000
302;j9031_2.sm;0;0;69;CPM;0;69;1;1;69;1;1;69;479;90;1,778;0,294;0,124;0,259;0,016;0,771;0,153;4;1,000;4,000;0,704;0,101;0;0,000;0,000;0,000;0,000;1,000
303;j9031_3.sm;0;0;106;CPM;0;106;1;0;106;1;0;106;484;90;1,778;0,329;0,169;0,341;0,018;0,751;0,294;4;1,000;4,000;0,701;0,099;0;0,000;0,000;0,000;0,000;1,000
304;j9031_4.sm;0;0;79;CPM;0;79;1;1;79;1;1;79;486;90;1,778;0,331;0,146;0,324;0,019;0,774;0,211;4;1,000;4,000;0,702;0,090;0;0,000;0,000;0,000;0,000;1,000
305;j9031_5.sm;0;0;79;CPM;0;79;1;1;79;1;1;79;509;90;1,778;0,306;0,146;0,360;0,009;0,767;0,293;4;1,000;4,000;0,699;0,095;0;0,000;0,000;0,000;0,000;1,000
306;j9031_6.sm;0;0;80;CPM;0;80;1;1;80;1;1;80;474;90;1,778;0,303;0,135;0,275;0,014;0,768;0,203;4;1,000;4,000;0,696;0,102;0;0,000;0,000;0,000;0,000;1,000
307;j9031_7.sm;0;0;97;CPM;0;97;1;1;97;1;1;97;516;90;1,778;0,285;0,146;0,346;0,011;0,792;0,235;4;1,000;4,000;0,701;0,089;0;0,000;0,000;0,000;0,000;1,000
308;j9031_8.sm;0;0;83;CPM;0;83;1;1;83;1;1;83;470;90;1,778;0,269;0,135;0,304;0,003;0,768;0,214;4;1,000;4,000;0,700;0,098;0;0,000;0,000;0,000;0,000;1,000
309;j9031_9.sm;0;0;72;CPM;0;72;1;1;72;1;1;72;498;90;1,778;0,280;0,146;0,257;0,017;0,761;0,246;4;1,000;4,000;0,699;0,089;0;0,000;0,000;0,000;0,000;1,000
310;j9031_10.sm;0;0;99;CPM;0;99;1;0;99;1;0;99;483;90;1,778;0,321;0,146;0,340;0,018;0,814;0,188;4;1,000;4,000;0,701;0,113;0;0,000;0,000;0,000;0,000;1,000
311;j9032_1.sm;0;0;78;CPM;0;78;1;1;78;1;1;78;519;90;1,778;0,318;0,135;0,330;0,011;0,802;0,208;4;1,000;4,000;1,000;0,066;0;0,000;0,000;0,000;0,000;1,000
312;j9032_2.sm;0;0;78;CPM;0;78;1;0;78;1;0;78;485;90;1,778;0,290;0,135;0,276;0,019;0,775;0,193;4;1,000;4,000;1,000;0,060;0;0,000;0,000;0,000;0,000;1,000
313;j9032_3.sm;0;0;89;CPM;0;89;1;0;89;1;0;89;474;90;1,778;0,315;0,146;0,326;0,020;0,811;0,213;4;1,000;4,000;1,000;0,071;0;0,000;0,000;0,000;0,000;1,000
314;j9032_4.sm;0;0;104;CPM;0;104;1;1;104;1;1;104;531;90;1,778;0,317;0,169;0,350;0,007;0,777;0,269;4;1,000;4,000;1,000;0,090;0;0,000;0,000;0,000;0,000;1,000
315;j9032_5.sm;0;0;93;CPM;0;93;1;1;93;1;1;93;523;90;1,778;0,312;0,146;0,285;0,014;0,785;0,227;4;1,000;4,000;1,000;0,082;0;0,000;0,000;0,000;0,000;1,000
316;j9032_6.sm;0;0;86;CPM;0;86;1;0;86;1;0;86;469;90;1,778;0,332;0,169;0,346;0,016;0,791;0,198;4;1,000;4,000;1,000;0,074;0;0,000;0,000;0,000;0,000;1,000
317;j9032_7.sm;0;0;87;CPM;0;87;1;0;87;1;0;87;525;90;1,778;0,313;0,157;0,271;0,000;0,734;0,300;4;1,000;4,000;1,000;0,064;0;0,000;0,000;0,000;0,000;1,000
318;j9032_8.sm;0;0;79;CPM;0;79;1;0;79;1;0;79;445;90;1,778;0,305;0,135;0,288;0,018;0,786;0,145;4;1,000;4,000;1,000;0,067;0;0,000;0,000;0,000;0,000;1,000
319;j9032_9.sm;0;0;95;CPM;0;95;1;1;95;1;1;95;513;90;1,778;0,293;0,157;0,414;0,010;0,810;0,307;4;1,000;4,000;1,000;0,056;0;0,000;0,000;0,000;0,000;1,000
320;j9032_10.sm;0;0;91;CPM;0;91;1;0;91;1;0;91;483;90;1,778;0,318;0,157;0,257;0,008;0,762;0,246;4;1,000;4,000;1,000;0,085;0;0,000;0,000;0,000;0,000;1,000
321;j9033_1.sm;0;0;99;6;30640;99;1;60239;99;6;30640;82;477;90;2,089;0,376;0,146;0,298;0,023;0,809;0,194;4;0,250;1,000;0,192;0,397;0;0,000;0,000;0,000;0,000;1,000
322;j9033_2.sm;0;0;112;1;2404;112;1;2404;112;1;2404;107;517;90;2,089;0,418;0,180;0,417;0,027;0,838;0,212;4;0,250;1,000;0,197;0,397;0;0,000;0,000;0,000;0,000;1,000
323;j9033_3.sm;0;0;108;1;1860;108;1;1860;108;1;1860;105;475;90;2,089;0,416;0,169;0,270;0,014;0,787;0,227;4;0,250;1,000;0,218;0,447;0;0,000;0,000;0,000;0,000;1,000
324;j9033_4.sm;0;0;92;1;187;92;1;187;92;1;187;85;471;90;2,089;0,421;0,157;0,286;0,025;0,795;0,184;4;0,250;1,000;0,199;0,390;0;0,000;0,000;0,000;0,000;1,000
325;j9033_5.sm;0;0;109;1;997;109;1;997;109;1;997;106;476;90;2,089;0,429;0,169;0,245;0,019;0,781;0,216;4;0,250;1,000;0,190;0,427;0;0,000;0,000;0,000;0,000;1,000
326;j9033_6.sm;0;0;88;1;52;88;1;52;88;1;52;83;456;90;2,089;0,377;0,146;0,320;0,016;0,808;0,171;4;0,250;1,000;0,206;0,421;0;0,000;0,000;0,000;0,000;1,000
327;j9033_7.sm;0;0;109;1;81;109;1;81;109;1;81;94;522;90;2,089;0,403;0,169;0,308;0,021;0,799;0,231;4;0,250;1,000;0,201;0,408;0;0,000;0,000;0,000;0,000;1,000
328;j9033_8.sm;0;0;110;1;14;110;1;14;110;1;14;99;452;90;2,089;0,435;0,180;0,238;0,022;0,793;0,220;4;0,250;1,000;0,207;0,419;0;0,000;0,000;0,000;0,000;1,000
329;j9033_9.sm;0;0;95;1;26400;95;1;26400;95;1;26400;86;494;90;2,089;0,411;0,157;0,343;0,025;0,822;0,182;4;0,250;1,000;0,199;0,359;0;0,000;0,000;0,000;0,000;1,000
330;j9033_10.sm;0;0;114;1;1038;114;1;1038;114;1;1038;113;544;90;2,089;0,425;0,169;0,312;0,021;0,801;0,223;4;0,250;1,000;0,197;0,427;0;0,000;0,000;0,000;0,000;1,000
331;j9034_1.sm;0;0;83;CPM;0;83;1;0;83;1;0;83;505;90;2,089;0,384;0,135;0,263;0,022;0,800;0,179;4;0,250;1,000;0,521;0,275;0;0,000;0,000;0,000;0,000;1,000
332;j9034_2.sm;0;0;89;CPM;0;89;1;0;89;1;0;89;503;90;2,089;0,436;0,191;0,250;0,019;0,756;0,282;4;0,250;1,000;0,522;0,282;0;0,000;0,000;0,000;0,000;1,000
333;j9034_3.sm;0;0;82;CPM;0;82;1;0;82;1;0;82;500;90;2,089;0,402;0,146;0,283;0,031;0,815;0,185;4;0,250;1,000;0,516;0,279;0;0,000;0,000;0,000;0,000;1,000
334;j9034_4.sm;0;0;81;1;182;81;1;182;81;1;182;76;497;90;2,089;0,403;0,146;0,283;0,023;0,808;0,205;4;0,250;1,000;0,514;0,269;0;0,000;0,000;0,000;0,000;1,000
335;j9034_5.sm;0;0;83;1;382;83;1;382;83;1;382;80;511;90;2,089;0,435;0,157;0,229;0,029;0,795;0,135;4;0,250;1,000;0,504;0,285;0;0,000;0,000;0,000;0,000;1,000
336;j9034_6.sm;0;0;89;CPM;0;89;1;0;89;1;0;89;501;90;2,089;0,452;0,157;0,229;0,027;0,808;0,157;4;0,250;1,000;0,507;0,268;0;0,000;0,000;0,000;0,000;1,000
337;j9034_7.sm;0;0;92;CPM;0;92;1;1;92;1;1;92;492;90;2,089;0,424;0,146;0,318;0,026;0,834;0,144;4;0,250;1,000;0,525;0,259;0;0,000;0,000;0,000;0,000;1,000
338;j9034_8.sm;0;0;81;1;610;81;1;610;81;1;610;78;480;90;2,089;0,392;0,135;0,220;0,028;0,796;0,118;4;0,250;1,000;0,520;0,307;0;0,000;0,000;0,000;0,000;1,000
339;j9034_9.sm;0;0;109;CPM;0;109;1;1;109;1;1;109;512;90;2,089;0,414;0,169;0,308;0,026;0,817;0,198;4;0,250;1,000;0,500;0,312;0;0,000;0,000;0,000;0,000;1,000
340;j9034_10.sm;0;0;101;CPM;0;101;1;0;101;1;0;101;528;90;2,089;0,412;0,169;0,241;0,025;0,774;0,201;4;0,250;1,000;0,520;0,280;0;0,000;0,000;0,000;0,000;1,000
341;j9035_1.sm;0;0;98;1;0;98;1;0;98;1;0;97;517;90;2,089;0,402;0,157;0,171;0,023;0,768;0,178;4;0,250;1,000;0,707;0,226;0;0,000;0,000;0,000;0,000;1,000
342;j9035_2.sm;0;0;92;CPM;0;92;1;0;92;1;0;92;507;90;2,089;0,429;0,169;0,270;0,028;0,798;0,246;4;0,250;1,000;0,701;0,292;0;0,000;0,000;0,000;0,000;1,000
343;j9035_3.sm;0;0;96;CPM;0;96;1;0;96;1;0;96;466;90;2,089;0,445;0,169;0,283;0,015;0,801;0,177;4;0,250;1,000;0,695;0,299;0;0,000;0,000;0,000;0,000;1,000
344;j9035_4.sm;0;0;86;CPM;0;86;1;0;86;1;0;86;504;90;2,089;0,407;0,157;0,271;0,014;0,810;0,193;4;0,250;1,000;0,715;0,245;0;0,000;0,000;0,000;0,000;1,000
345;j9035_5.sm;0;0;103;CPM;0;103;1;1;103;1;1;103;537;90;2,089;0,423;0,146;0,192;0,033;0,785;0,097;4;0,250;1,000;0,716;0,256;0;0,000;0,000;0,000;0,000;1,000
346;j9035_6.sm;0;0;72;CPM;0;72;1;0;72;1;0;72;475;90;2,089;0,406;0,146;0,340;0,039;0,844;0,128;4;0,250;1,000;0,708;0,243;0;0,000;0,000;0,000;0,000;1,000
347;j9035_7.sm;0;0;78;CPM;0;78;1;0;78;1;0;78;449;90;2,089;0,405;0,157;0,257;0,031;0,805;0,197;4;0,250;1,000;0,707;0,271;0;0,000;0,000;0,000;0,000;1,000
348;j9035_8.sm;0;0;85;CPM;0;85;1;0;85;1;0;85;475;90;2,089;0,399;0,157;0,314;0,025;0,826;0,172;4;0,250;1,000;0,710;0,243;0;0,000;0,000;0,000;0,000;1,000
349;j9035_9.sm;0;0;76;CPM;0;76;1;1;76;1;1;76;473;90;2,089;0,414;0,146;0,306;0,024;0,817;0,181;4;0,250;1,000;0,691;0,213;0;0,000;0,000;0,000;0,000;1,000
350;j9035_10.sm;0;0;82;CPM;0;82;1;1;82;1;1;82;495;90;2,089;0,414;0,135;0,248;0,031;0,813;0,096;4;0,250;1,000;0,693;0,228;0;0,000;0,000;0,000;0,000;1,000
351;j9036_1.sm;0;0;97;CPM;0;97;1;0;97;1;0;97;437;90;2,089;0,399;0,169;0,240;0,019;0,773;0,207;4;0,250;1,000;1,000;0,249;0;0,000;0,000;0,000;0,000;1,000
352;j9036_2.sm;0;0;114;CPM;0;114;1;0;114;1;0;114;521;90;2,089;0,417;0,169;0,241;0,031;0,815;0,202;4;0,250;1,000;1,000;0,233;0;0,000;0,000;0,000;0,000;1,000
353;j9036_3.sm;0;0;84;CPM;0;84;1;0;84;1;0;84;509;90;2,089;0,420;0,169;0,256;0,016;0,790;0,207;4;0,250;1,000;1,000;0,194;0;0,000;0,000;0,000;0,000;1,000
354;j9036_4.sm;0;0;79;CPM;0;79;1;1;79;1;1;79;465;90;2,089;0,419;0,157;0,214;0,008;0,774;0,184;4;0,250;1,000;1,000;0,192;0;0,000;0,000;0,000;0,000;1,000
355;j9036_5.sm;0;0;98;CPM;0;98;1;0;98;1;0;98;511;90;2,089;0,425;0,157;0,300;0,009;0,781;0,186;4;0,250;1,000;1,000;0,209;0;0,000;0,000;0,000;0,000;1,000
356;j9036_6.sm;0;0;99;CPM;0;99;1;0;99;1;0;99;490;90;2,089;0,415;0,169;0,193;0,011;0,771;0,168;4;0,250;1,000;1,000;0,178;0;0,000;0,000;0,000;0,000;1,000
357;j9036_7.sm;0;0;89;CPM;0;89;1;0;89;1;0;89;497;90;2,089;0,415;0,169;0,288;0,025;0,803;0,207;4;0,250;1,000;1,000;0,199;0;0,000;0,000;0,000;0,000;1,000
358;j9036_8.sm;0;0;84;CPM;0;84;1;0;84;1;0;84;467;90;2,089;0,428;0,180;0,205;0,019;0,768;0,235;4;0,250;1,000;1,000;0,208;0;0,000;0,000;0,000;0,000;1,000
359;j9036_9.sm;0;0;102;CPM;0;102;1;0;102;1;0;102;559;90;2,089;0,405;0,135;0,193;0,034;0,791;0,121;4;0,250;1,000;1,000;0,196;0;0,000;0,000;0,000;0,000;1,000
360;j9036_10.sm;0;0;109;CPM;0;109;1;0;109;1;0;109;507;90;2,089;0,416;0,180;0,334;0,024;0,797;0,224;4;0,250;1,000;1,000;0,211;0;0,000;0,000;0,000;0,000;1,000
361;j9037_1.sm;0;0;110;4;0;110;3;10000;110;4;0;84;519;90;2,089;0,411;0,157;0,243;0,017;0,791;0,203;4;0,503;2,011;0,193;0,304;0;0,000;0,000;0,000;0,000;1,000
362;j9037_2.sm;0;0;115;8;2296000;115;3;1000;115;8;2296000;90;499;90;2,089;0,429;0,191;0,338;0,016;0,821;0,250;4;0,503;2,011;0,194;0,320;0;0,000;0,000;0,000;0,000;1,000
363;j9037_3.sm;0;0;132;8;1910;132;3;100000;132;8;1910;115;474;90;2,089;0,420;0,180;0,213;0,022;0,766;0,197;4;0,503;2,011;0,188;0,353;0;0,000;0,000;0,000;0,000;1,000
364;j9037_4.sm;0;0;123;4;0;123;3;10000;123;4;0;86;517;90;2,089;0,412;0,157;0,271;0,026;0,792;0,210;4;0,503;2,011;0,198;0,342;0;0,000;0,000;0,000;0,000;1,000
365;j9037_5.sm;0;0;126;4;0;126;4;0;126;4;0;92;494;90;2,089;0,443;0,180;0,282;0,024;0,785;0,236;4;0,503;2,011;0,206;0,357;0;0,000;0,000;0,000;0,000;1,000
366;j9037_6.sm;0;0;131;8;8842000;131;3;12000;131;8;8842000;96;561;90;2,089;0,388;0,169;0,369;0,031;0,815;0,234;4;0,503;2,011;0,197;0,325;0;0,000;0,000;0,000;0,000;1,000
367;j9037_7.sm;0;0;123;8;5390;123;1;60431;123;8;5390;97;485;90;2,089;0,477;0,191;0,294;0,036;0,834;0,220;4;0,503;2,011;0,198;0,341;0;0,000;0,000;0,000;0,000;1,000
368;j9037_8.sm;0;0;119;4;0;119;3;10000;119;4;0;89;523;90;2,089;0,395;0,135;0,206;0,036;0,797;0,139;4;0,503;2,011;0,204;0,337;0;0,000;0,000;0,000;0,000;1,000
369;j9037_9.sm;0;0;123;4;0;123;3;10000;123;4;0;93;482;90;2,089;0,432;0,169;0,283;0,019;0,792;0,244;4;0,503;2,011;0,200;0,337;0;0,000;0,000;0,000;0,000;1,000
370;j9037_10.sm;0;0;123;4;0;123;4;0;123;4;0;89;531;90;2,089;0,392;0,146;0,283;0,026;0,807;0,140;4;0,503;2,011;0,192;0,336;0;0,000;0,000;0,000;0,000;1,000
371;j9038_1.sm;0;0;85;6;850;85;6;850;85;6;850;83;495;90;2,089;0,400;0,169;0,294;0,011;0,808;0,231;4;0,503;2,011;0,511;0,198;0;0,000;0,000;0,000;0,000;1,000
372;j9038_2.sm;0;0;78;1;1359;78;1;1359;78;1;1359;77;466;90;2,089;0,415;0,146;0,229;0,032;0,821;0,178;4;0,503;2,011;0,507;0,199;0;0,000;0,000;0,000;0,000;1,000
373;j9038_3.sm;0;0;89;6;3430;89;6;3430;89;6;3430;88;489;90;2,089;0,443;0,157;0,229;0,022;0,814;0,146;4;0,503;2,011;0,511;0,210;0;0,000;0,000;0,000;0,000;1,000
374;j9038_4.sm;0;0;89;CPM;0;89;1;1;89;1;1;89;506;90;2,089;0,412;0,169;0,317;0,019;0,815;0,224;4;0,503;2,011;0,504;0,210;0;0,000;0,000;0,000;0,000;1,000
375;j9038_5.sm;0;0;86;2;22;86;6;860;86;6;860;84;518;90;2,089;0,390;0,135;0,262;0,025;0,806;0,117;4;0,503;2,011;0,517;0,205;0;0,000;0,000;0,000;0,000;1,000
376;j9038_6.sm;0;0;88;CPM;0;88;1;7822;88;1;7822;88;488;90;2,089;0,383;0,146;0,249;0,019;0,790;0,178;4;0,503;2,011;0,506;0,203;0;0,000;0,000;0,000;0,000;1,000
