Title;J120
Description;Dataset proposed in the paper Kolisch, R. and A. Sprecher (1996): PSPLIB - A project scheduling library, European Journal of Operational Research, Vol. 96,pp. 205--216.
Number;600
Format;sm
ID;Ref1;Ref2;Ref3;LB value;LB ref;LB time;UB value;UB ref;UB time;OPT value;OPT ref;OPT time;CPM;Sum PT;# Act;CNC;OS;SP/I2;AD/I3;LA/I4;I5;TF/I6;# RR;RF/RR;RU/RR;RS/RR;RC/RR;# NR;RF/NR;RU/NR;RS/NR;RC/NR;# Modes
250;j12025_10.sm;0;0;92;CPM;0;92;1;50;92;1;50;92;626;120;1,783;0,261;0,118;0,327;0,010;0,795;0,236;4;0,250;1,000;0,502;0,248;0;0,000;0,000;0,000;0,000;1,000
251;j12026_1.sm;0;0;155;6;0;169;3;17000;0;0;0;96;695;120;1,783;0,261;0,118;0,327;0,004;0,761;0,206;4;0,502;2,008;0,099;0,369;0;0,000;0,000;0,000;0,000;1,000
252;j12026_2.sm;0;0;158;4;0;169;10;0;0;0;0;97;656;120;1,783;0,299;0,126;0,272;0,010;0,767;0,183;4;0,502;2,008;0,103;0,398;0;0,000;0,000;0,000;0,000;1,000
253;j12026_3.sm;0;0;157;5;0;167;3;16000;0;0;0;93;703;120;1,783;0,264;0,126;0,308;0,013;0,807;0,262;4;0,502;2,008;0,103;0,376;0;0,000;0,000;0,000;0,000;1,000
254;j12026_4.sm;0;0;160;4;0;172;3;16000;0;0;0;108;658;120;1,783;0,306;0,143;0,401;0,013;0,805;0,215;4;0,502;2,008;0,106;0,391;0;0,000;0,000;0,000;0,000;1,000
255;j12026_5.sm;0;0;138;4;0;153;3;15000;0;0;0;81;602;120;1,783;0,314;0,126;0,236;0,009;0,743;0,212;4;0,502;2,008;0,102;0,376;0;0,000;0,000;0,000;0,000;1,000
256;j12026_6.sm;0;0;170;5;0;187;3;16000;0;0;0;122;674;120;1,783;0,292;0,143;0,349;0,006;0,791;0,256;4;0,502;2,008;0,100;0,389;0;0,000;0,000;0,000;0,000;1,000
257;j12026_7.sm;0;0;147;7;3600040;157;3;17000;0;0;0;83;635;120;1,783;0,287;0,118;0,316;0,019;0,810;0,180;4;0,502;2,008;0,105;0,363;0;0,000;0,000;0,000;0,000;1,000
258;j12026_8.sm;0;0;167;4;0;176;10;0;0;0;0;105;645;120;1,783;0,283;0,134;0,316;0,012;0,776;0,288;4;0,502;2,008;0,098;0,402;0;0,000;0,000;0,000;0,000;1,000
259;j12026_9.sm;0;0;160;4;0;172;3;16000;0;0;0;124;734;120;1,783;0,288;0,143;0,426;0,005;0,803;0,311;4;0,502;2,008;0,101;0,356;0;0,000;0,000;0,000;0,000;1,000
260;j12026_10.sm;0;0;183;10;15981000;183;3;16000;183;10;15981000;122;677;120;1,783;0,277;0,143;0,408;0,018;0,773;0,295;4;0,502;2,008;0,098;0,404;0;0,000;0,000;0,000;0,000;1,000
261;j12027_1.sm;0;0;106;5;0;108;3;15000;0;0;0;77;634;120;1,783;0,265;0,118;0,398;0,010;0,825;0,244;4;0,502;2,008;0,196;0,259;0;0,000;0,000;0,000;0,000;1,000
262;j12027_2.sm;0;0;109;4;0;115;3;1000;0;0;0;87;619;120;1,783;0,265;0,126;0,277;0,012;0,795;0,267;4;0,502;2,008;0,195;0,294;0;0,000;0,000;0,000;0,000;1,000
263;j12027_3.sm;0;0;141;5;0;144;3;16000;0;0;0;98;681;120;1,783;0,273;0,151;0,294;0,012;0,763;0,358;4;0,502;2,008;0,201;0,302;0;0,000;0,000;0,000;0,000;1,000
264;j12027_4.sm;0;0;104;5;0;107;3;15000;0;0;0;85;656;120;1,783;0,262;0,118;0,388;0,012;0,792;0,220;4;0,502;2,008;0,201;0,259;0;0,000;0,000;0,000;0,000;1,000
265;j12027_5.sm;0;0;105;4;0;111;3;15000;0;0;0;89;622;120;1,783;0,291;0,160;0,389;0,007;0,817;0,288;4;0,502;2,008;0,205;0,276;0;0,000;0,000;0,000;0,000;1,000
266;j12027_6.sm;0;0;132;5;0;145;3;16000;0;0;0;97;672;120;1,783;0,274;0,126;0,344;0,011;0,815;0,265;4;0,502;2,008;0,197;0,326;0;0,000;0,000;0,000;0,000;1,000
267;j12027_7.sm;0;0;118;4;0;125;3;1000;0;0;0;100;642;120;1,783;0,282;0,134;0,419;0,012;0,811;0,258;4;0,502;2,008;0,202;0,289;0;0,000;0,000;0,000;0,000;1,000
268;j12027_8.sm;0;0;136;7;3600010;140;3;16000;0;0;0;108;712;120;1,783;0,263;0,126;0,297;0,009;0,773;0,249;4;0,502;2,008;0,201;0,308;0;0,000;0,000;0,000;0,000;1,000
269;j12027_9.sm;0;0;120;5;0;127;10;0;0;0;0;95;678;120;1,783;0,260;0,126;0,385;0,010;0,812;0,301;4;0,502;2,008;0,203;0,296;0;0,000;0,000;0,000;0,000;1,000
270;j12027_10.sm;0;0;110;4;0;115;10;0;0;0;0;105;722;120;1,783;0,279;0,118;0,337;0,009;0,795;0,207;4;0,502;2,008;0,206;0,252;0;0,000;0,000;0,000;0,000;1,000
271;j12028_1.sm;0;0;105;5;0;108;3;15000;0;0;0;98;652;120;1,783;0,241;0,134;0,439;0,010;0,814;0,359;4;0,502;2,008;0,306;0,240;0;0,000;0,000;0,000;0,000;1,000
272;j12028_2.sm;0;0;110;CPM;0;110;3;13000;110;10;20580;110;657;120;1,783;0,312;0,126;0,308;0,016;0,773;0,189;4;0,502;2,008;0,307;0,236;0;0,000;0,000;0,000;0,000;1,000
273;j12028_3.sm;0;0;101;CPM;0;101;7;810;101;7;810;101;610;120;1,783;0,281;0,134;0,357;0,006;0,772;0,299;4;0,502;2,008;0,303;0,226;0;0,000;0,000;0,000;0,000;1,000
274;j12028_4.sm;0;0;112;4;0;112;4;0;112;4;0;103;663;120;1,783;0,274;0,109;0,290;0,015;0,785;0,195;4;0,502;2,008;0,303;0,254;0;0,000;0,000;0,000;0,000;1,000
275;j12028_5.sm;0;0;102;CPM;0;102;7;90;102;7;90;102;608;120;1,783;0,284;0,143;0,329;0,009;0,799;0,293;4;0,502;2,008;0,308;0,228;0;0,000;0,000;0,000;0,000;1,000
276;j12028_6.sm;0;0;103;CPM;0;103;3;14000;103;10;1540;103;627;120;1,783;0,296;0,134;0,358;0,012;0,764;0,286;4;0,502;2,008;0,301;0,226;0;0,000;0,000;0,000;0,000;1,000
277;j12028_7.sm;0;0;109;10;5942000;109;3;15000;109;10;5942000;97;704;120;1,783;0,281;0,134;0,367;0,008;0,808;0,258;4;0,502;2,008;0,303;0,242;0;0,000;0,000;0,000;0,000;1,000
278;j12028_8.sm;0;0;99;4;0;99;3;16000;99;4;0;87;640;120;1,783;0,269;0,118;0,306;0,011;0,795;0,194;4;0,502;2,008;0,302;0,228;0;0,000;0,000;0,000;0,000;1,000
279;j12028_9.sm;0;0;98;4;0;98;3;14000;98;4;0;93;605;120;1,783;0,260;0,126;0,395;0,008;0,778;0,265;4;0,502;2,008;0,303;0,223;0;0,000;0,000;0,000;0,000;1,000
280;j12028_10.sm;0;0;116;4;0;116;3;14000;116;4;0;109;697;120;1,783;0,272;0,151;0,322;0,009;0,727;0,330;4;0,502;2,008;0,295;0,243;0;0,000;0,000;0,000;0,000;1,000
281;j12029_1.sm;0;0;104;CPM;0;104;1;30;104;1;30;104;680;120;1,783;0,310;0,143;0,419;0,006;0,789;0,276;4;0,502;2,008;0,404;0,183;0;0,000;0,000;0,000;0,000;1,000
282;j12029_2.sm;0;0;91;CPM;0;91;7;400;91;7;400;91;668;120;1,783;0,262;0,118;0,357;0,015;0,791;0,226;4;0,502;2,008;0,401;0,170;0;0,000;0,000;0,000;0,000;1,000
283;j12029_3.sm;0;0;97;10;32103000;97;10;32103000;97;10;32103000;80;685;120;1,783;0,268;0,118;0,245;0,011;0,772;0,196;4;0,502;2,008;0,399;0,175;0;0,000;0,000;0,000;0,000;1,000
284;j12029_4.sm;0;0;80;4;0;80;3;13000;80;4;0;77;652;120;1,783;0,248;0,109;0,335;0,008;0,825;0,202;4;0,502;2,008;0,400;0,168;0;0,000;0,000;0,000;0,000;1,000
285;j12029_5.sm;0;0;102;CPM;0;102;7;7820;102;7;7820;102;704;120;1,783;0,285;0,118;0,276;0,010;0,776;0,172;4;0,502;2,008;0,400;0,198;0;0,000;0,000;0,000;0,000;1,000
286;j12029_6.sm;0;0;90;10;37758000;90;10;37758000;90;10;37758000;88;652;120;1,783;0,267;0,109;0,321;0,007;0,801;0,163;4;0,502;2,008;0,398;0,201;0;0,000;0,000;0,000;0,000;1,000
287;j12029_7.sm;0;0;97;CPM;0;97;7;450;97;7;450;97;657;120;1,783;0,290;0,143;0,311;0,008;0,768;0,296;4;0,502;2,008;0,405;0,182;0;0,000;0,000;0,000;0,000;1,000
288;j12029_8.sm;0;0;80;CPM;0;80;3;14000;80;10;350;80;634;120;1,783;0,261;0,134;0,346;0,010;0,763;0,329;4;0,502;2,008;0,397;0,180;0;0,000;0,000;0,000;0,000;1,000
289;j12029_9.sm;0;0;97;CPM;0;97;7;280;97;7;280;97;618;120;1,783;0,269;0,134;0,242;0,009;0,731;0,296;4;0,502;2,008;0,405;0,180;0;0,000;0,000;0,000;0,000;1,000
290;j12029_10.sm;0;0;96;CPM;0;96;7;110;96;7;110;96;620;120;1,783;0,286;0,134;0,274;0,005;0,761;0,249;4;0,502;2,008;0,402;0,195;0;0,000;0,000;0,000;0,000;1,000
291;j12030_1.sm;0;0;102;CPM;0;102;7;410;102;7;410;102;661;120;1,783;0,281;0,134;0,377;0,016;0,830;0,240;4;0,502;2,008;0,498;0,173;0;0,000;0,000;0,000;0,000;1,000
292;j12030_2.sm;0;0;112;CPM;0;112;1;20;112;1;20;112;668;120;1,783;0,256;0,126;0,426;0,006;0,813;0,276;4;0,502;2,008;0,496;0,187;0;0,000;0,000;0,000;0,000;1,000
293;j12030_3.sm;0;0;108;CPM;0;108;1;119440;108;1;119440;108;659;120;1,783;0,281;0,134;0,336;0,013;0,784;0,274;4;0,502;2,008;0,497;0,176;0;0,000;0,000;0,000;0,000;1,000
294;j12030_4.sm;0;0;83;CPM;0;83;7;120;83;7;120;83;664;120;1,783;0,271;0,101;0,269;0,011;0,784;0,143;4;0,502;2,008;0,498;0,164;0;0,000;0,000;0,000;0,000;1,000
295;j12030_5.sm;0;0;83;10;1080;83;3;13000;83;10;1080;81;659;120;1,783;0,257;0,118;0,214;0,017;0,757;0,190;4;0,502;2,008;0,493;0,187;0;0,000;0,000;0,000;0,000;1,000
296;j12030_6.sm;0;0;79;CPM;0;79;7;290;79;7;290;79;633;120;1,783;0,259;0,118;0,327;0,009;0,801;0,222;4;0,502;2,008;0,498;0,151;0;0,000;0,000;0,000;0,000;1,000
297;j12030_7.sm;0;0;93;CPM;0;93;3;13000;93;10;380;93;690;120;1,783;0,322;0,151;0,277;0,014;0,782;0,250;4;0,502;2,008;0,502;0,172;0;0,000;0,000;0,000;0,000;1,000
298;j12030_8.sm;0;0;79;CPM;0;79;7;380;79;7;380;79;696;120;1,783;0,265;0,109;0,351;0,012;0,811;0,200;4;0,502;2,008;0,497;0,125;0;0,000;0,000;0,000;0,000;1,000
299;j12030_9.sm;0;0;93;CPM;0;93;1;1706670;93;1;1706670;93;707;120;1,783;0,275;0,118;0,327;0,013;0,807;0,201;4;0,502;2,008;0,499;0,169;0;0,000;0,000;0,000;0,000;1,000
300;j12030_10.sm;0;0;86;CPM;0;86;1;40;86;1;40;86;648;120;1,783;0,261;0,126;0,349;0,006;0,789;0,277;4;0,502;2,008;0,502;0,153;0;0,000;0,000;0,000;0,000;1,000
301;j12031_1.sm;0;0;180;5;0;197;3;17000;0;0;0;92;644;120;1,783;0,268;0,118;0,316;0,009;0,792;0,180;4;0,750;3,000;0,097;0,330;0;0,000;0,000;0,000;0,000;1,000
302;j12031_2.sm;0;0;175;5;0;192;10;0;0;0;0;82;634;120;1,783;0,275;0,126;0,287;0,010;0,789;0,179;4;0,750;3,000;0,100;0,329;0;0,000;0,000;0,000;0,000;1,000
303;j12031_3.sm;0;0;159;5;0;173;3;17000;0;0;0;80;630;120;1,783;0,276;0,126;0,385;0,009;0,786;0,266;4;0,750;3,000;0,105;0,307;0;0,000;0,000;0,000;0,000;1,000
304;j12031_4.sm;0;0;194;10;0;218;10;0;0;0;0;112;637;120;1,783;0,264;0,143;0,260;0,013;0,750;0,335;4;0,750;3,000;0,102;0,371;0;0,000;0,000;0,000;0,000;1,000
305;j12031_5.sm;0;0;186;5;0;200;10;0;0;0;0;97;712;120;1,783;0,253;0,126;0,395;0,007;0,807;0,258;4;0,750;3,000;0,100;0,322;0;0,000;0,000;0,000;0,000;1,000
306;j12031_6.sm;0;0;181;10;0;191;3;17000;0;0;0;101;659;120;1,783;0,249;0,143;0,478;0,014;0,841;0,353;4;0,750;3,000;0,101;0,306;0;0,000;0,000;0,000;0,000;1,000
307;j12031_7.sm;0;0;190;5;0;205;3;17000;0;0;0;110;706;120;1,783;0,293;0,134;0,347;0,012;0,786;0,291;4;0,750;3,000;0,101;0,310;0;0,000;0,000;0,000;0,000;1,000
308;j12031_8.sm;0;0;176;7;3600090;191;10;0;0;0;0;92;690;120;1,783;0,255;0,101;0,333;0,013;0,818;0,122;4;0,750;3,000;0,103;0,314;0;0,000;0,000;0,000;0,000;1,000
309;j12031_9.sm;0;0;175;5;0;189;10;0;0;0;0;99;672;120;1,783;0,252;0,118;0,357;0,009;0,795;0,218;4;0,750;3,000;0,100;0,310;0;0,000;0,000;0,000;0,000;1,000
310;j12031_10.sm;0;0;201;7;3600010;225;10;0;0;0;0;90;671;120;1,783;0,278;0,118;0,276;0,010;0,776;0,187;4;0,750;3,000;0,101;0,364;0;0,000;0,000;0,000;0,000;1,000
311;j12032_1.sm;0;0;143;5;0;147;3;16000;0;0;0;99;694;120;1,783;0,251;0,143;0,336;0,011;0,808;0,330;4;0,750;3,000;0,200;0,231;0;0,000;0,000;0,000;0,000;1,000
312;j12032_2.sm;0;0;122;5;0;131;3;16000;0;0;0;100;672;120;1,783;0,298;0,134;0,326;0,009;0,753;0,276;4;0,750;3,000;0,196;0,233;0;0,000;0,000;0,000;0,000;1,000
313;j12032_3.sm;0;0;134;5;0;145;3;17000;0;0;0;101;695;120;1,783;0,273;0,134;0,314;0,005;0,776;0,217;4;0,750;3,000;0,198;0,234;0;0,000;0,000;0,000;0,000;1,000
314;j12032_4.sm;0;0;127;5;0;135;3;15000;0;0;0;108;626;120;1,783;0,279;0,126;0,410;0,007;0,818;0,292;4;0,750;3,000;0,200;0,242;0;0,000;0,000;0,000;0,000;1,000
315;j12032_5.sm;0;0;132;5;0;138;10;0;0;0;0;99;638;120;1,783;0,288;0,118;0,296;0,014;0,813;0,167;4;0,750;3,000;0,203;0,234;0;0,000;0,000;0,000;0,000;1,000
316;j12032_6.sm;0;0;121;5;0;128;10;0;0;0;0;94;643;120;1,783;0,284;0,143;0,284;0,012;0,781;0,270;4;0,750;3,000;0,202;0,217;0;0,000;0,000;0,000;0,000;1,000
317;j12032_7.sm;0;0;118;5;0;122;3;16000;0;0;0;104;675;120;1,783;0,289;0,126;0,405;0,007;0,820;0,237;4;0,750;3,000;0,199;0,199;0;0,000;0,000;0,000;0,000;1,000
318;j12032_8.sm;0;0;131;5;0;135;3;15000;0;0;0;81;617;120;1,783;0,271;0,118;0,398;0,011;0,815;0,210;4;0,750;3,000;0,198;0,236;0;0,000;0,000;0,000;0,000;1,000
319;j12032_9.sm;0;0;125;5;0;127;3;16000;0;0;0;86;637;120;1,783;0,274;0,118;0,327;0,010;0,802;0,216;4;0,750;3,000;0,201;0,217;0;0,000;0,000;0,000;0,000;1,000
320;j12032_10.sm;0;0;125;2;46;130;9;0;0;0;0;91;664;120;1,783;0,261;0,126;0,333;0,015;0,808;0,258;4;0,750;3,000;0,197;0,224;0;0,000;0,000;0,000;0,000;1,000
321;j12033_1.sm;0;0;104;7;3600010;107;3;16000;0;0;0;99;640;120;1,783;0,282;0,134;0,357;0,009;0,786;0,317;4;0,750;3,000;0,302;0,173;0;0,000;0,000;0,000;0,000;1,000
322;j12033_2.sm;0;0;106;5;0;112;10;0;0;0;0;92;655;120;1,783;0,281;0,126;0,303;0,010;0,759;0,248;4;0,750;3,000;0,298;0,191;0;0,000;0,000;0,000;0,000;1,000
323;j12033_3.sm;0;0;101;5;0;107;3;16000;0;0;0;88;609;120;1,783;0,263;0,126;0,297;0,012;0,775;0,272;4;0,750;3,000;0,299;0,191;0;0,000;0,000;0,000;0,000;1,000
324;j12033_4.sm;0;0;106;5;0;112;3;16000;0;0;0;97;668;120;1,783;0,278;0,134;0,305;0,008;0,757;0,277;4;0,750;3,000;0,304;0,193;0;0,000;0,000;0,000;0,000;1,000
325;j12033_5.sm;0;0;134;7;3600010;142;10;0;0;0;0;108;655;120;1,783;0,291;0,143;0,308;0,008;0,722;0,314;4;0,750;3,000;0,303;0,240;0;0,000;0,000;0,000;0,000;1,000
326;j12033_6.sm;0;0;115;CPM;0;115;3;14000;0;0;0;115;632;120;1,783;0,317;0,151;0,308;0,008;0,757;0,273;4;0,750;3,000;0,297;0,189;0;0,000;0,000;0,000;0,000;1,000
327;j12033_7.sm;0;0;121;5;0;123;3;1000;0;0;0;93;672;120;1,783;0,232;0,109;0,329;0,013;0,804;0,237;4;0,750;3,000;0,299;0,196;0;0,000;0,000;0,000;0,000;1,000
328;j12033_8.sm;0;0;107;7;3600010;111;3;16000;0;0;0;90;673;120;1,783;0,255;0,109;0,270;0,008;0,773;0,218;4;0,750;3,000;0,300;0,190;0;0,000;0,000;0,000;0,000;1,000
329;j12033_9.sm;0;0;109;7;3600040;113;9;0;0;0;0;102;623;120;1,783;0,262;0,126;0,267;0,010;0,763;0,251;4;0,750;3,000;0,299;0,192;0;0,000;0,000;0,000;0,000;1,000
330;j12033_10.sm;0;0;102;5;0;106;3;16000;0;0;0;88;670;120;1,783;0,260;0,118;0,327;0,011;0,793;0,188;4;0,750;3,000;0,299;0,173;0;0,000;0,000;0,000;0,000;1,000
331;j12034_1.sm;0;0;76;7;3600010;78;3;1000;0;0;0;72;599;120;1,783;0,246;0,109;0,390;0,015;0,839;0,205;4;0,750;3,000;0,404;0,132;0;0,000;0,000;0,000;0,000;1,000
332;j12034_2.sm;0;0;102;2;46;105;3;16000;0;0;0;95;676;120;1,783;0,264;0,126;0,379;0,009;0,798;0,250;4;0,750;3,000;0,400;0,151;0;0,000;0,000;0,000;0,000;1,000
333;j12034_3.sm;0;0;98;7;3600010;101;10;0;0;0;0;94;725;120;1,783;0,274;0,118;0,357;0,012;0,813;0,239;4;0,750;3,000;0,400;0,137;0;0,000;0,000;0,000;0,000;1,000
334;j12034_4.sm;0;0;95;7;309840;95;7;309840;95;7;309840;94;684;120;1,783;0,277;0,134;0,388;0,007;0,814;0,279;4;0,750;3,000;0,402;0,131;0;0,000;0,000;0,000;0,000;1,000
335;j12034_5.sm;0;0;101;5;0;103;3;16000;0;0;0;99;664;120;1,783;0,271;0,126;0,297;0,010;0,781;0,280;4;0,750;3,000;0,397;0,158;0;0,000;0,000;0,000;0,000;1,000
336;j12034_6.sm;0;0;100;CPM;0;100;7;550;100;7;550;100;694;120;1,783;0,282;0,126;0,313;0,011;0,772;0,206;4;0,750;3,000;0,400;0,129;0;0,000;0,000;0,000;0,000;1,000
337;j12034_7.sm;0;0;105;CPM;0;105;3;13000;105;10;2330;105;699;120;1,783;0,303;0,134;0,284;0,008;0,784;0,262;4;0,750;3,000;0,397;0,156;0;0,000;0,000;0,000;0,000;1,000
338;j12034_8.sm;0;0;86;4;0;89;3;15000;0;0;0;81;664;120;1,783;0,264;0,118;0,327;0,009;0,783;0,225;4;0,750;3,000;0,403;0,141;0;0,000;0,000;0,000;0,000;1,000
339;j12034_9.sm;0;0;91;5;0;94;3;16000;0;0;0;83;601;120;1,783;0,260;0,109;0,305;0,011;0,784;0,180;4;0,750;3,000;0,400;0,171;0;0,000;0,000;0,000;0,000;1,000
340;j12034_10.sm;0;0;101;CPM;0;101;7;2380;101;7;2380;101;682;120;1,783;0,275;0,126;0,344;0,006;0,779;0,272;4;0,750;3,000;0,401;0,143;0;0,000;0,000;0,000;0,000;1,000
341;j12035_1.sm;0;0;87;CPM;0;87;1;50;87;1;50;87;614;120;1,783;0,245;0,101;0,290;0,009;0,806;0,162;4;0,750;3,000;0,503;0,111;0;0,000;0,000;0,000;0,000;1,000
342;j12035_2.sm;0;0;111;CPM;0;111;3;15000;111;10;299850;111;693;120;1,783;0,307;0,143;0,318;0,012;0,802;0,202;4;0,750;3,000;0,500;0,155;0;0,000;0,000;0,000;0,000;1,000
343;j12035_3.sm;0;0;77;CPM;0;77;3;13000;77;10;46260;77;655;120;1,783;0,248;0,101;0,343;0,004;0,803;0,177;4;0,750;3,000;0,500;0,119;0;0,000;0,000;0,000;0,000;1,000
344;j12035_4.sm;0;0;101;CPM;0;101;7;240;101;7;240;101;651;120;1,783;0,282;0,143;0,332;0,010;0,772;0,269;4;0,750;3,000;0,493;0,151;0;0,000;0,000;0,000;0,000;1,000
345;j12035_5.sm;0;0;92;CPM;0;92;10;35570;92;10;35570;92;626;120;1,783;0,301;0,126;0,333;0,007;0,792;0,204;4;0,750;3,000;0,499;0,151;0;0,000;0,000;0,000;0,000;1,000
346;j12035_6.sm;0;0;86;CPM;0;86;7;120;86;7;120;86;611;120;1,783;0,277;0,134;0,294;0,011;0,752;0,252;4;0,750;3,000;0,500;0,121;0;0,000;0,000;0,000;0,000;1,000
347;j12035_7.sm;0;0;99;CPM;0;99;1;20;99;1;20;99;669;120;1,783;0,302;0,160;0,368;0,007;0,773;0,353;4;0,750;3,000;0,500;0,120;0;0,000;0,000;0,000;0,000;1,000
348;j12035_8.sm;0;0;101;CPM;0;101;7;420;101;7;420;101;692;120;1,783;0,286;0,126;0,344;0,010;0,808;0,204;4;0,750;3,000;0,500;0,123;0;0,000;0,000;0,000;0,000;1,000
349;j12035_9.sm;0;0;91;CPM;0;91;7;570020;91;7;570020;91;659;120;1,783;0,297;0,126;0,369;0,013;0,814;0,215;4;0,750;3,000;0,502;0,132;0;0,000;0,000;0,000;0,000;1,000
350;j12035_10.sm;0;0;86;CPM;0;86;7;360;86;7;360;86;664;120;1,783;0,260;0,126;0,369;0,009;0,784;0,292;4;0,750;3,000;0,497;0,110;0;0,000;0,000;0,000;0,000;1,000
351;j12036_1.sm;0;0;200;5;0;209;10;0;0;0;0;98;682;120;1,783;0,270;0,134;0,325;0,009;0,773;0,302;4;1,000;4,000;0,103;0,270;0;0,000;0,000;0,000;0,000;1,000
352;j12036_2.sm;0;0;206;10;0;222;10;0;0;0;0;89;659;120;1,783;0,263;0,143;0,398;0,009;0,791;0,310;4;1,000;4,000;0,098;0,291;0;0,000;0,000;0,000;0,000;1,000
353;j12036_3.sm;0;0;217;7;3600010;228;10;0;0;0;0;91;660;120;1,783;0,258;0,118;0,367;0,013;0,799;0,224;4;1,000;4,000;0,101;0,290;0;0,000;0,000;0,000;0,000;1,000
354;j12036_4.sm;0;0;218;7;3600010;235;10;0;0;0;0;96;641;120;1,783;0,307;0,143;0,221;0,011;0,744;0,242;4;1,000;4,000;0,097;0,315;0;0,000;0,000;0,000;0,000;1,000
355;j12036_5.sm;0;0;212;10;0;228;10;0;0;0;0;95;652;120;1,783;0,289;0,134;0,367;0,008;0,805;0,280;4;1,000;4,000;0,102;0,298;0;0,000;0,000;0,000;0,000;1,000
356;j12036_6.sm;0;0;207;10;0;224;10;0;0;0;0;101;664;120;1,783;0,282;0,143;0,391;0,006;0,781;0,292;4;1,000;4,000;0,103;0,290;0;0,000;0,000;0,000;0,000;1,000
357;j12036_7.sm;0;0;196;7;3600010;207;10;0;0;0;0;103;704;120;1,783;0,262;0,143;0,370;0,010;0,761;0,328;4;1,000;4,000;0,103;0,256;0;0,000;0,000;0,000;0,000;1,000
358;j12036_8.sm;0;0;156;10;0;171;10;0;0;0;0;83;554;120;1,783;0,253;0,126;0,441;0,009;0,821;0,348;4;1,000;4,000;0,102;0,269;0;0,000;0,000;0,000;0,000;1,000
359;j12036_9.sm;0;0;202;7;3600020;219;10;0;0;0;0;104;612;120;1,783;0,299;0,134;0,346;0,008;0,801;0,233;4;1,000;4,000;0,101;0,303;0;0,000;0,000;0,000;0,000;1,000
360;j12036_10.sm;0;0;198;7;3600010;215;10;0;0;0;0;91;688;120;1,783;0,304;0,126;0,338;0,011;0,807;0,229;4;1,000;4,000;0,100;0,272;0;0,000;0,000;0,000;0,000;1,000
361;j12037_1.sm;0;0;138;5;0;145;3;16000;0;0;0;96;612;120;1,783;0,286;0,126;0,415;0,012;0,844;0,227;4;1,000;4,000;0,202;0,204;0;0,000;0,000;0,000;0,000;1,000
362;j12037_2.sm;0;0;140;7;3600010;145;3;15000;0;0;0;86;607;120;1,783;0,288;0,109;0,300;0,014;0,814;0,161;4;1,000;4,000;0,199;0,196;0;0,000;0,000;0,000;0,000;1,000
363;j12037_3.sm;0;0;135;2;45;139;3;16000;0;0;0;101;644;120;1,783;0,291;0,134;0,202;0,007;0,693;0,246;4;1,000;4,000;0,200;0,194;0;0,000;0,000;0,000;0,000;1,000
364;j12037_4.sm;0;0;156;5;0;162;3;16000;0;0;0;95;701;120;1,783;0,268;0,126;0,369;0,013;0,806;0,223;4;1,000;4,000;0,199;0,200;0;0,000;0,000;0,000;0,000;1,000
365;j12037_5.sm;0;0;194;5;0;204;3;17000;0;0;0;114;701;120;1,783;0,288;0,118;0,235;0,013;0,770;0,180;4;1,000;4,000;0,196;0,247;0;0,000;0,000;0,000;0,000;1,000
366;j12037_6.sm;0;0;155;5;0;163;10;0;0;0;0;105;711;120;1,783;0,251;0,134;0,326;0,012;0,779;0,313;4;1,000;4,000;0,199;0,200;0;0,000;0,000;0,000;0,000;1,000
367;j12037_7.sm;0;0;151;5;0;160;3;16000;0;0;0;82;668;120;1,783;0,257;0,134;0,346;0,011;0,784;0,310;4;1,000;4,000;0,201;0,218;0;0,000;0,000;0,000;0,000;1,000
368;j12037_8.sm;0;0;168;7;3600070;178;10;0;0;0;0;116;647;120;1,783;0,292;0,143;0,370;0,014;0,810;0,191;4;1,000;4,000;0,201;0,236;0;0,000;0,000;0,000;0,000;1,000
369;j12037_9.sm;0;0;137;2;46;142;3;16000;0;0;0;82;649;120;1,783;0,268;0,109;0,372;0,013;0,851;0,199;4;1,000;4,000;0,199;0,190;0;0,000;0,000;0,000;0,000;1,000
370;j12037_10.sm;0;0;127;5;0;131;10;0;0;0;0;80;639;120;1,783;0,258;0,109;0,325;0,011;0,793;0,214;4;1,000;4,000;0,200;0,178;0;0,000;0,000;0,000;0,000;1,000
371;j12038_1.sm;0;0;105;7;3600020;108;3;15000;0;0;0;103;657;120;1,783;0,268;0,126;0,359;0,011;0,806;0,285;4;1,000;4,000;0,299;0,139;0;0,000;0,000;0,000;0,000;1,000
372;j12038_2.sm;0;0;118;7;3600020;124;3;15000;0;0;0;92;658;120;1,783;0,305;0,134;0,254;0,008;0,746;0,224;4;1,000;4,000;0,303;0,162;0;0,000;0,000;0,000;0,000;1,000
373;j12038_3.sm;0;0;154;5;0;155;3;17000;0;0;0;105;703;120;1,783;0,285;0,134;0,295;0,008;0,773;0,236;4;1,000;4,000;0,299;0,177;0;0,000;0,000;0,000;0,000;1,000
374;j12038_4.sm;0;0;137;10;0;140;10;0;0;0;0;116;686;120;1,783;0,293;0,134;0,325;0,007;0,773;0,254;4;1,000;4,000;0,301;0,168;0;0,000;0,000;0,000;0,000;1,000
375;j12038_5.sm;0;0;111;5;0;113;3;1647000;0;0;0;95;690;120;1,783;0,264;0,109;0,276;0,011;0,770;0,202;4;1,000;4,000;0,300;0,139;0;0,000;0,000;0,000;0,000;1,000
